2008;Centro_Oeste;MS;5000708;ANASTACIO;Urbana;Municipal;50001140;ESCOLA-PÓLO MUNICIPAL AFONSO MARTINS PAIM;71,4;60,6;85,7;60;90,5;30;50;;;73,2;38,9;67,8;;;;;;;0;30,3;14,3;40;4,8;70;37,5;;;20,6;55,6;26,1;;;;;;;28,6;9,1;0;0;4,7;0;12,5;;;6,2;5,5;6,1;;;;;;
2008;Centro_Oeste;MS;5000708;ANASTACIO;Urbana;Municipal;50001159;EPM JARDIM INDEPENDÊNCIA;81;75,5;66,7;73;62,5;59,4;43,5;33,3;100;73;52,6;66,9;;;;;;;7,1;18,4;16,7;24,3;25;34,4;34,8;46,7;0;18;34,2;22,8;;;;;;;11,9;6,1;16,6;2,7;12,5;6,2;21,7;20;0;9;13,2;10,3;;;;;;
2008;Centro_Oeste;MS;5000708;ANASTACIO;Urbana;Municipal;50024060;ESCOLA-PÓLO MUNICIPAL ARACY MOREIRA DOS SANTOS;80,9;66,7;76,3;81,3;100;;;;;76,4;;76,4;;;;;;;0;26,1;21,1;18,7;0;;;;;16,1;;16,1;;;;;;;19,1;7,2;2,6;0;0;;;;;7,5;;7,5;;;;;;
2008;Centro_Oeste;MS;5000708;ANASTACIO;Urbana;Particular;50001515;INSTITUTO EDUCACIONAL DE ANASTÁCIO;100;90;100;100;;;;;;97,6;;97,6;;;;;;;0;10;0;0;;;;;;2,4;;2,4;;;;;;;0;0;0;0;;;;;;0;;0;;;;;;
2008;Centro_Oeste;MS;5000807;ANAURILANDIA;Rural;Municipal;50012800;EMR LUCIANO DA COSTA LIMA - PÓLO;100;75;95,7;93,8;100;;;;;92,9;;92,9;;;;;;;0;25;4,3;6,2;0;;;;;7,1;;7,1;;;;;;;0;0;0;0;0;;;;;0;;0;;;;;;
2008;Centro_Oeste;MS;5000807;ANAURILANDIA;Urbana;Estadual;50012550;EE PROF. EZEQUIEL BALBINO;100;71,4;70;100;75;36,4;63;52,4;66,7;85,2;53,8;62,4;33,3;66,7;87,5;;;64,9;0;28,6;10;0;0;54,5;25,9;23,8;20,8;5,6;33,6;25,9;25;22,2;6,3;;;16,2;0;0;20;0;25;9,1;11,1;23,8;12,5;9,2;12,6;11,7;41,7;11,1;6,2;;;18,9
2008;Centro_Oeste;MS;5000807;ANAURILANDIA;Urbana;Estadual;50012975;EE MARIA JOSÉ;100;86,2;60;88,2;93,5;54,1;78,7;75,3;74,7;89;68,8;74,1;53,8;79,4;83,8;;;69,9;0;13,8;26,7;11,8;4,3;33,8;17,6;17,2;13,3;9,1;22,2;18,8;15,4;2,9;5,4;;;8,9;0;0;13,3;0;2,2;12,1;3,7;7,5;12;1,9;9;7,1;30,8;17,7;10,8;;;21,2
2008;Centro_Oeste;MS;5000807;ANAURILANDIA;Urbana;Estadual;50025732;EE GUAICURU;;44,4;60;85,7;75;45,2;67,7;71,4;78,9;67,3;63,5;64,7;63,3;90,9;93,3;;;78,2;;55,6;40;10,7;14,3;45,2;24,2;20;13,2;28,6;27,9;28,1;18,4;9,1;6,7;;;12,9;;0;0;3,6;10,7;9,6;8,1;8,6;7,9;4,1;8,6;7,2;18,3;0;0;;;8,9
2008;Centro_Oeste;MS;5000807;ANAURILANDIA;Urbana;Municipal;50026267;EMEF PROF. PAULO NEY;100;61,5;76,7;76,9;94,9;;;;;78,9;;78,9;;;;;;;0;38,5;23,3;23,1;5,1;;;;;21,1;;21,1;;;;;;;0;0;0;0;0;;;;;0;;0;;;;;;
2008;Centro_Oeste;MS;5000807;ANAURILANDIA;Urbana;Particular;50024639;ESCOLA DE EDUC. ESP. CAMINHO DA ESPERANÇA;100;0;;;;;;;;50;;50;;;;;;;0;100;;;;;;;;50;;50;;;;;;;0;0;;;;;;;;0;;0;;;;;;
2008;Centro_Oeste;MS;5000856;ANGELICA;Rural;Estadual;50019520;EE LUIS VAZ DE CAMÕES;100;83,3;82,9;96,6;64,3;61,8;87;95,2;100;85,6;82,3;84,3;66,7;75;85,7;;;76,3;0;16,7;11,4;3,4;28,6;26,5;13;0;0;11,6;12,5;12;16,7;5;0;;;6,8;0;0;5,7;0;7,1;11,7;0;4,8;0;2,8;5,2;3,7;16,6;20;14,3;;;16,9
2008;Centro_Oeste;MS;5000856;ANGELICA;Urbana;Estadual;50019473;EE SEN. FILINTO MÜLLER;87,5;71,4;92,3;89,5;75;69,8;81;76,5;95,3;81,6;79,8;80,4;55;71,4;91,7;;;62,8;6,3;21,4;7,7;10,5;13,9;23,8;13,8;11,8;2,3;12,2;14,1;13,5;13,3;0;0;;;9,3;6,2;7,2;0;0;11,1;6,4;5,2;11,7;2,4;6,2;6,1;6,1;31,7;28,6;8,3;;;27,9
2008;Centro_Oeste;MS;5000856;ANGELICA;Urbana;Estadual;50019503;EE DR. JOSÉ MANOEL FONTANILLAS FRAGELLI;;;100;80;81,5;77,1;79,2;85,5;91,5;84,2;82,5;82,8;81,3;89,7;90,2;;;86,7;;;0;20;11,1;15,7;16,7;9,7;2,1;12,3;12;12;7,8;8,6;2;;;6,4;;;0;0;7,4;7,2;4,1;4,8;6,4;3,5;5,5;5,2;10,9;1,7;7,8;;;6,9
2008;Centro_Oeste;MS;5000856;ANGELICA;Urbana;Municipal;50019511;EMEIEF NAPOLEÃO BATISTA ALBUQUERQUE;98,1;79,1;75,3;85,2;94,1;;;;;85;;85;;;;;;;0;20,9;24,7;14,8;5,9;;;;;14,7;;14,7;;;;;;;1,9;0;0;0;0;;;;;0,3;;0,3;;;;;;
2008;Centro_Oeste;MS;5000906;ANTONIO JOAO;Rural;Municipal;50015346;EM DEPUTADO RACHID SALDANHA DERZI;100;85,7;100;91,7;72,2;75;85,7;87,5;100;87,7;86,2;87,2;;;;;;;0;0;0;0;16,7;12,5;0;0;0;5,3;3,4;4,7;;;;;;;0;14,3;0;8,3;11,1;12,5;14,3;12,5;0;7;10,4;8,1;;;;;;
